Query.Mass,Name,Formula,Exact.Mass,PubChem.CID,KEGG.ID
431.3151803,"22,24,25-trihydroxyvitamin D3 / 22,24,25-trihydroxycholecalciferol",C27H44O4,432.323961,5283759,
431.3151803,"(5E)-(25R)-1alpha,25,26-trihydroxyvitamin D3 / (5E)-(25R)-1alpha,25,26-trihydroxycholecalciferol;(25S)-1alpha,25,26-trihydroxyvitamin D3 / (25S)-1alpha,25S,26-trihydroxycholecalciferol",C27H44O4,432.323961,5283757;5283758,;
431.3151803,"(24S)-1alpha,24,25-trihydroxyvitamin D3 / (24S)-1alpha,24,25-trihydroxycholecalciferol;calcitetrol;Calcitetrol",C27H44O4,432.323961,5283756;6446280;9910685,;;C18231
431.3151803,"(23S)-1alpha,23,25-trihydroxyvitamin D3 / (23S)-1alpha,23,25-trihydroxycholecalciferol;(23R)-1alpha,23,25-trihydroxyvitamin D3 / (23R)-1alpha,23,25-trihydroxycholecalciferol",C27H44O4,432.323961,9547450;5283795,;
431.3151803,"(22R)-1alpha,22,25-trihydroxy-20-epivitamin D3 / (22R)-1alpha,22,25-trihydroxy-20-epicholecalciferol",C27H44O4,432.323961,5283755,
431.3151803,"(20S)-1alpha,20,25-trihydroxyvitamin D3 / (20S)-1alpha,20,25-trihydroxycholecalciferol",C27H44O4,432.323961,5283754,
431.3151803,"1alpha,18,25-trihydroxyvitamin D3 / 1alpha,18,25-trihydroxycholecalciferol",C27H44O4,432.323961,5283753,
431.3151803,"1alpha,11alpha,25-trihydroxyvitamin D3 / 1alpha,11alpha,25-trihydroxycholecalciferol;1alpha,11beta,25-trihydroxyvitamin D3 / 1alpha,11beta,25-trihydroxycholecalciferol",C27H44O4,432.323961,5283751;5283752,;
431.3151803,"1alpha,2,25-trihydroxyvitamin D3 / 1alpha,2,25-trihydroxycholecalciferol",C27H44O4,432.323961,9547449,
431.3151803,"1alpha,25-dihydroxy-10,19-methano-23-oxavitamin D3 / 1alpha,25-dihydroxy-10,19-methano-23-oxacholecalciferol",C27H44O4,432.323961,9547448,
431.3151803,"1alpha,25-dihydroxy-24a-homo-22-oxavitamin D3 / 1alpha,25-dihydroxy-24a-homo-22-oxacholecalciferol;1alpha,25-dihydroxy-24a-homo-22-oxa-20-epivitamin D3 / 1alpha,25-dihydroxy-24a-homo-22-oxa-20-epicholecalciferol",C27H44O4,432.323961,9547446;9547447,;
431.3151803,"(6R)-6,19-epidioxy-25-hydroxy-6,19-dihydrovitamin D3 / (6R)-6,19-epidioxy-25-hydroxy-6,19-dihydrocholecalciferol;(6S)-6,19-epidioxy-25-hydroxy-6,19-dihydrovitamin D3 / (6S)-6,19-epidioxy-25-hydroxy-6,19-dihydrocholecalciferol",C27H44O4,432.323961,9547444;9547445,;
431.3151803,"(6R)-6,19-epidioxy-1alpha-hydroxy-6,19-dihydrovitamin D3 / (6R)-6,19-epidioxy-1alpha-hydroxy-6,19-dihydrocholecalciferol;(6S)-6,19-epidioxy-1alpha-hydroxy-6,19-dihydrovitamin D3 / (6S)-6,19-epidioxy-1alpha-hydroxy-6,19-dihydrocholecalciferol",C27H44O4,432.323961,9547440;9547441,;
431.3151803,Nogiragenin,C27H44O4,432.323961,12313203,
431.3151803,beta-Chlorogenin;Neochlorogenin,C27H44O4,432.323961,10717615;12303066,;
431.3151803,Rockogenin,C27H44O4,432.323961,167555,
431.3151803,Digalogenin,C27H44O4,432.323961,20054897,
431.3151803,Gitogenin;Yonogenin;Neogitogenin,C27H44O4,432.323961,441887;12304416;12304409,C08899;;C17003
431.3151803,"(25R)-5beta-spirostan-1beta,3alpha-diol;Isorhodeasapogenin;Rhodeasapagenin",C27H44O4,432.323961,6857543;52931443;12304363,;;
431.3151803,Thornasterol A,C27H44O4,432.323961,52931331,
431.3151803,"9alpha,11alpha-epoxycholest-7-en-3beta,5alpha,6beta-triol",C27H44O4,432.323961,11327943,
431.3151803,"3beta,5alpha,9alpha-trihydroxycholest-7-en-6-one ",C27H44O4,432.323961,52931305,
431.3151803,"5alpha,9alpha-epidioxy-cholest-7-en-3beta,6alpha-diol ;5alpha,9alpha-epidioxy-cholest-7-en-3beta,6beta-diol",C27H44O4,432.323961,52931298;52931299,;
432.3151088,Lithocholic acid glycine conjugate,C26H43NO4,433.319209,115245,C15557
433.2024885,"6-{2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl}-4,4,8-trimethyl-3,4-dihydroquinolin-2(1H)-one",C25H30N4OS,434.2140326,,
433.2024885,Dexamethasone acetate,C24H31FO6,434.2104669,,
433.2024885,Betamethasone acetate,C24H31FO6,434.2104669,,
433.2024885,DEXAMETHASONE ACETATE,C24H31FO6,434.2104669,,
433.2024885,9alpha-Fluoro-6alpha-methylprednisolone 21-acetate,C24H31FO6,434.2105,247935,C14625
433.2024885,Triamcinolone acetonide,C24H31FO6,434.2105,6436,C08183
433.2024885,Dexamethasone acetate anhydrous,C24H31FO6,434.2105,236702,C08174
433.2024885,Flunisolide,C24H31FO6,434.2105,82153,C07005
433.2024885,Paramethasone acetate,C24H31FO6,434.210469,443928,C12656
433.2362772,"LPA(18:2(9Z,12Z)/0:0)",C21H39O7P,434.2433401,,
433.2362772,Oleoylglycerone phosphate,C21H39O7P,434.2433,5280612,C03630
433.2362772,"LPA(0:0/18:2(9Z,12Z))",C21H39O7P,434.24334,53478601,
433.2362772,"PA(18:2(9Z,12Z)/0:0)",C21H39O7P,434.243343,50990923,
433.2575228,"Allopregnane-3beta,11beta,21-triol-20-one 3,21-diacetate",C25H38O6,434.2668389,,
433.2575228,Erinacine C,C25H38O6,434.2668389,,
433.2575228,"(12S,15S)-15-O-Demethyl-10,29-dideoxy-11,12-dihydro-striatin C",C25H38O6,434.2668389,,
433.2575228,6'-Hydroxymethylsimvastatin,C25H38O6,434.26684,,
433.2575228,3'-Hydroxysimvastatin,C25H38O6,434.26684,,
433.2575228,3''-Hydroxysimvastatin,C25H38O6,434.26684,,
433.2575228,6'-Hydroxysimvastatin,C25H38O6,434.26684,,
436.2826718,Terpendole E,C28H39NO3,437.293,10094631,C20536
436.2826718,PE(P-16:0/0:0),C21H44NO6P,437.290627,42607469,
437.2903316,"3beta-(3-methyl-butanoyloxy)-villanovane-13alpha,17-diol",C25H42O6,438.298141,42608222,
441.0979396,NSC91878,C24H24Cl2N2S,442.1037251,,
443.2471465,"2-Ethyl-N-[(1-{3-[(3-methoxyphenyl)methyl]-1,2,4-thiadiazol-5-yl}piperidin-4-yl)methyl]hexanamide",C24H36N4O2S,444.2558974,,
443.2471465,Antibiotic GR 95647X,C26H36O6,444.2511889,,
443.2471465,Bufotalin,C26H36O6,444.2512,12302120,C16923
444.8929888,"1,4-Bis[(4-bromophenyl)sulfanyl]butan-2-ol",C16H16Br2OS2,445.9009313,,
445.2938311,Carpipramine,C28H38N4O,446.3045618,,
445.2938311,"2-(5,17-dihydroxy-4,8,12,15-tetramethyl-16-oxo-18-bicyclo[13.3.0]octadeca-8,12,17-trienyl)propyl acetate",C27H42O5,446.3032244,,
445.2938311,"2-[6-hydroxy-8a-methyl-2-(3,4,5'-trimethylspiro[3,3a,6,6a-tetrahydrocyclopenta[b]furan-2,2'-oxane]-5-yl)-2,3,4,4a,5,6,7,8-octahydro-1H-naphthalen-1-yl]acetic acid",C27H42O5,446.3032244,,
445.2938311,"2,9-Dihexylpentacene",C34H38,446.2973512,,
445.2938311,"(R)-4-((3S,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-4,4,10,13,14-pentamethyl-7,11-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid",C27H42O5,446.3032245,,
445.2938311,Spirotaccagenin,C27H42O5,446.3032245,,
445.2938311,Taccagenin,C27H42O5,446.3032245,,
445.2938311,Leontogenin,C27H42O5,446.3032245,,
445.2938311,Neoporrigenin B,C27H42O5,446.3032245,53463026,
445.2938311,12-Ketoporrigenin,C27H42O5,446.3032245,,
445.2938311,Cepagenin,C27H42O5,446.3032245,,
445.2938311,"7í_Œ±,12í_Œ±-dihydroxy-3-oxocholest-4-en-27-oic acid",C27H42O5,446.303203,,
445.2938311,"(23S)-1í_Œ±,23,25-trihydroxy-24-oxovitamin D3 / (23S)-1í_Œ±,23,25-trihydroxy-24-oxocholecalciferol",C27H42O5,446.303203,,
445.2938311,"(23R)-1í_Œ±,23,25-trihydroxy-24-oxovitamin D3 / (23R)-1í_Œ±,23,25-trihydroxy-24-oxocholecalciferol",C27H42O5,446.303203,,
445.2938311,"(23S,25R)-1í_Œ±,25-dihydroxyvitamin D3 26,23-lactol / (23S,25R)-1í_Œ±,25-dihydroxycholecalciferol 26,23-lactol",C27H42O5,446.303203,,
445.2938311,3-Dehydro-2-deoxyecdysone,C27H42O5,446.3032,15251159,C16497
445.2938311,"7alpha,12alpha-dihydroxy-3-oxocholest-4-en-27-oic acid",C27H42O5,446.303226,24779660,
445.2938311,"(23R)-1alpha,23,25-trihydroxy-24-oxovitamin D3 / (23R)-1alpha,23,25-trihydroxy-24-oxocholecalciferol;(23S)-1alpha,23,25-trihydroxy-24-oxovitamin D3 / (23S)-1alpha,23,25-trihydroxy-24-oxocholecalciferol",C27H42O5,446.303226,9547405;9547406,;
445.2938311,"(23S,25R)-1alpha,25-dihydroxyvitamin D3 26,23-lactol / (23S,25R)-1alpha,25-dihydroxycholecalciferol 26,23-lactol",C27H42O5,446.303226,9547404,
445.2938311,Karatavegenin C,C27H42O5,446.303226,52931445,
445.2938311,Protometagenin,C27H42O5,446.303226,52931442,
445.2938311,Pinnasterol ,C27H42O5,446.303226,52931315,
445.3322703,Didecyl phthalate,C28H46O4,446.33961,,
445.3322703,"1,3-Benzenedicarboxylic acid, diisodecyl ester",C28H46O4,446.33961,,
445.3322703,Secasterone,C28H46O4,446.33961,,
445.3322703,"3,5,9-Trihydroxyergost-7-en-6-one",C28H46O4,446.33961,,
445.3322703,"(3beta,5alpha,6alpha,9alpha,22E,24R)-Ergosta-7,22-diene-3,5,6,9-tetrol",C28H46O4,446.33961,14556176,
445.3322703,"(3beta,5alpha,6beta,7alpha,22E,24R)-Ergosta-8,22-diene-3,5,6,7-tetrol",C28H46O4,446.33961,,
445.3322703,"22R,23S-epoxy-24S-methyl-5alpha-cholest-9(11)-en-3beta,6alpha,20S-triol",C28H46O4,446.33961,,
445.3322703,"2í_Œ_-methoxy-1í_Œ±,25-dihydroxyvitamin D3",C28H46O4,446.339592,,
445.3322703,"1í_Œ±-hydroxy-18-(4-hydroxy-4-methylpentyloxy)-23,24,25,26,27-pentanorvitamin D3 / 1í_Œ±-hydroxy-18-(4-hydroxy-4-methylpentyloxy)-23,24,25,26,27-pentanorcholecalciferol",C28H46O4,446.339592,,
445.3322703,"(23R)-1í_Œ±,23,25-trihydroxy-23-methylvitamin D3 / (23R)-1í_Œ±,23,25-trihydroxy-23-methylcholecalciferol",C28H46O4,446.339592,,
445.3322703,"(20S)-1í_Œ±,20,25-trihydroxy-24a-homovitamin D3 / (20S)-1í_Œ±,20,25-trihydroxy-24a-homocholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-24a,24b-dihomo-23-oxa-20-epivitamin D3 / 1í_Œ±,25-dihydroxy-24a,24b-dihomo-23-oxa-20-epicholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-24a,24b-dihomo-23-oxavitamin D3 / 1í_Œ±,25-dihydroxy-24a,24b-dihomo-23-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / 1í_Œ±,25-dihydroxy-26,27-dimethyl-22-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-24a,24b-dihomo-22-oxa-20-epivitamin D3 / 1í_Œ±,25-dihydroxy-24a,24b-dihomo-22-oxa-20-epicholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-24a,24b-dihomo-22-oxavitamin D3 / 1í_Œ±,25-dihydroxy-24a,24b-dihomo-22-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,"(20S)-1í_Œ±,25-dihydroxy-20-methoxyvitamin D3 / (20S)-1í_Œ±,25-dihydroxy-20-methoxycholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-11í_Œ_-methoxyvitamin D3 / 1í_Œ±,25-dihydroxy-11í_Œ_-methoxycholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-11í_Œ±-(hydroxymethyl)vitamin D3 / 1í_Œ±,25-dihydroxy-11í_Œ±-(hydroxymethyl)cholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-11í_Œ±-methoxyvitamin D3 / 1í_Œ±,25-dihydroxy-11í_Œ±-methoxycholecalciferol",C28H46O4,446.339592,,
445.3322703,"(24S)-1í_Œ±,24-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / (24S)-1í_Œ±,24-dihydroxy-26,27-dimethyl-22-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,"(24R)-1í_Œ±,24-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / (24R)-1í_Œ±,24-dihydroxy-26,27-dimethyl-22-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,"1í_Œ±,25-dihydroxy-26,27-dimethyl-20,21-didehydro-23-oxavitamin D3 / 1í_Œ±,25-dihydroxy-26,27-dimethyl-20,21-didehydro-23-oxacholecalciferol",C28H46O4,446.339592,,
445.3322703,Diisodecyl phthalate,C28H46O4,446.3396,33599,C14578
445.3322703,Di-n-decyl phthalate,C28H46O4,446.3396,6788,C14505
445.3322703,Stylisterol B,C28H46O4,446.3396,5282352,C14158
445.3322703,"2beta-methoxy-1alpha,25-dihydroxyvitamin D3",C28H46O4,446.339611,9547696,
445.3322703,"1alpha-hydroxy-18-(4-hydroxy-4-methylpentyloxy)-23,24,25,26,27-pentanorvitamin D3 / 1alpha-hydroxy-18-(4-hydroxy-4-methylpentyloxy)-23,24,25,26,27-pentanorcholecalciferol",C28H46O4,446.339611,9547681,
445.3322703,"(23R)-1alpha,23,25-trihydroxy-23-methylvitamin D3 / (23R)-1alpha,23,25-trihydroxy-23-methylcholecalciferol",C28H46O4,446.339611,5283796,
445.3322703,"(20S)-1alpha,20,25-trihydroxy-24a-homovitamin D3 / (20S)-1alpha,20,25-trihydroxy-24a-homocholecalciferol",C28H46O4,446.339611,9547498,
445.3322703,"1alpha,25-dihydroxy-24a,24b-dihomo-23-oxavitamin D3 / 1alpha,25-dihydroxy-24a,24b-dihomo-23-oxacholecalciferol;1alpha,25-dihydroxy-24a,24b-dihomo-23-oxa-20-epivitamin D3 / 1alpha,25-dihydroxy-24a,24b-dihomo-23-oxa-20-epicholecalciferol",C28H46O4,446.339611,9547496;9547497,;
445.3322703,"1alpha,25-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / 1alpha,25-dihydroxy-26,27-dimethyl-22-oxacholecalciferol",C28H46O4,446.339611,9547495,
445.3322703,"1alpha,25-dihydroxy-24a,24b-dihomo-22-oxavitamin D3 / 1alpha,25-dihydroxy-24a,24b-dihomo-22-oxacholecalciferol;1alpha,25-dihydroxy-24a,24b-dihomo-22-oxa-20-epivitamin D3 / 1alpha,25-dihydroxy-24a,24b-dihomo-22-oxa-20-epicholecalciferol;KH 1049",C28H46O4,446.339611,9547493;9547494;6439324,;;
445.3322703,"(20S)-1alpha,25-dihydroxy-20-methoxyvitamin D3 / (20S)-1alpha,25-dihydroxy-20-methoxycholecalciferol",C28H46O4,446.339611,9547492,
445.3322703,"1alpha,25-dihydroxy-11alpha-(hydroxymethyl)vitamin D3 / 1alpha,25-dihydroxy-11alpha-(hydroxymethyl)cholecalciferol",C28H46O4,446.339611,9547490,
445.3322703,"1alpha,25-dihydroxy-11alpha-methoxyvitamin D3 / 1alpha,25-dihydroxy-11alpha-methoxycholecalciferol;1alpha,25-dihydroxy-11beta-methoxyvitamin D3 / 1alpha,25-dihydroxy-11beta-methoxycholecalciferol",C28H46O4,446.339611,9547489;9547491,;
445.3322703,"(24R)-1alpha,24-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / (24R)-1alpha,24-dihydroxy-26,27-dimethyl-22-oxacholecalciferol;(24S)-1alpha,24-dihydroxy-26,27-dimethyl-22-oxavitamin D3 / (24S)-1alpha,24-dihydroxy-26,27-dimethyl-22-oxacholecalciferol",C28H46O4,446.339611,9547487;9547488,;
445.3322703,"1alpha,25-dihydroxy-26,27-dimethyl-20,21-didehydro-23-oxavitamin D3 / 1alpha,25-dihydroxy-26,27-dimethyl-20,21-didehydro-23-oxacholecalciferol",C28H46O4,446.339611,9547467,
445.3322703,Isonarthogenin,C28H46O4,446.339611,52931459,
445.3322703,Stoloniferone N,C28H46O4,446.339611,16733716,
445.3322703,Stoloniferone K,C28H46O4,446.339611,16733713,
445.3322703,"22R,23S-epoxy-5alpha-campest-9(11)-en-3beta,6alpha,20S-triol",C28H46O4,446.339611,52931369,
445.3322703,"(20S,24S)-Thornasterol B;920S,24R)-Thornasterol B",C28H46O4,446.339611,52931367;52931368,;
445.3322703,3-Dehydroteasterone,C28H46O4,446.339611,14353979,C15792
446.2300982,Boc-Pro-Phe(NMe)-Gly-OMe,C23H33N3O6,447.2369358,,
446.2300982,S-Decyl GSH,C20H37N3O6S,447.2403,443116,C11303
447.1339072,Piperenol C,C22H24O10,448.136947,,
447.1339072,Aromadendrin 4'-methyl ether 7-rhamnoside,C22H24O10,448.136947,,
447.1339072,7-Hydroxy-8-O-methylaloin B,C22H24O10,448.136947,,
447.1339072,Dihydrowogonin 7-O-glucoside,C22H24O10,448.13695,42608110,
447.1339072,"6,7-Dihydroxy-5-methoxyflavanone 7-O-glucoside",C22H24O10,448.13695,42608092,
447.1339072,Sakuranin,C22H24O10,448.13695,348162,C17391
447.1339072,Alhagitin,C22H24O10,448.13695,42608057,
447.1339072,Puddumin A,C22H24O10,448.13695,13871818,
447.1339072,Hesperetin 7-O-rhamnoside,C22H24O10,448.13695,42607982,
447.1339072,Isosakuranin;Puddumin B,C22H24O10,448.13695,42607950;42607953,;
447.1339072,Isosakuranetin 5-O-glucoside,C22H24O10,448.13695,42607948,
447.1339072,Poriolin,C22H24O10,448.13695,42607897,
447.1339072,Haplanthin,C22H24O10,448.13695,42607841,
447.1339072,Neosakuranin,C22H24O10,448.13695,14524443,
447.1339072,Helichrysin,C22H24O10,448.13695,42607621,
447.1339072,"4,2',4'-Trihydroxy-6'-methoxychalcone 4-glucoside",C22H24O10,448.13695,21729319,
447.1339072,Androechin,C22H24O10,448.13695,42607586,
447.1339072,Homobutein 4'-O-glucoside,C22H24O10,448.13695,42607559,
447.1339072,Homobutein 4-glucoside,C22H24O10,448.13695,42607545,
447.1339072,"5-Hydroxy-3,6,7,8,3',4',5'-heptamethoxyflavone",C22H24O10,448.13695,44260077,
447.1339072,"3'-Hydroxy-3,5,6,7,8,4',5'-heptamethoxyflavone",C22H24O10,448.13695,13983767,
447.1339072,Agehoustin C,C22H24O10,448.13695,13914992,
448.3064448,"N-(3í_Œ±,12í_Œ±-dihydroxy-5í_Œ_-cholan-24-oyl)-glycine",C26H43NO5,449.3141235,,
448.3064448,Glycodeoxycholate,C26H43NO5,449.314124,,
448.3064448,Deoxycholic acid glycine conjugate,C26H43NO5,449.3141235,22833539,
448.3064448,Chenodeoxycholic acid glycine conjugate,C26H43NO5,449.3141235,,
448.3064448,glycodeoxycholic acid,C26H43NO5,449.314124,3035026,C05464
448.3064448,Chenodeoxyglycocholate;Glycochenodeoxycholic acid;Glycoursodeoxycholic acid,C26H43NO5,449.314124,440686;12544;12310288,;C05466;
449.149793,Asebotin,C22H26O10,450.152601,12308643,
449.149793,4-Methoxyphlorizin,C22H26O10,450.152601,42607699,
449.149793,Auriculoside,C22H26O10,450.152601,44257180,C09478
449.1492716,Asebotin,C22H26O10,450.152601,12308643,
449.1492716,4-Methoxyphlorizin,C22H26O10,450.152601,42607699,
449.1492716,Auriculoside,C22H26O10,450.152601,44257180,C09478
449.1688102,AC1NRI6F,C24H26N4O3S,450.1725617,,
449.1688102,NSC372679,C20H26N4O8,450.1750638,,
449.1688102,"3-fluoro-N-(2-methylpropyl)-N-[2-oxo-2-(4-phenyl-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)ethyl]benzamide",C26H27FN2O2S,450.1777273,,
449.1688102,"N-[(3,4-dimethoxyphenyl)-[(3-methoxybenzoyl)amino]methyl]-3-methoxybenzamide",C25H26N2O6,450.1790866,,
449.2551819,Laserpitin,C25H38O7,450.2618,5281524,C09697
450.1523777,Piflutixol,C24H25F4NOS,451.1592983,,
450.1523777,Flucythrinate,C26H23F2NO4,451.1595,50980,C14524
450.2606136,Potassium stearoyl glutamate,C23H42KNO5,451.2700051,,
450.2606136,Dibekacin,C18H37N5O8,451.2642131,,
450.2606136,Cytochalasin Opho,C28H37NO4,451.2722587,,
450.2606136,LysoPE(16:1(9Z)/0:0),C21H42NO7P,451.2698892,,
450.2606136,DIBEKACIN,C18H37N5O8,451.2642131,,
450.2606136,Terpendole G,C28H37NO4,451.2723,10411534,C20586
450.2606136,LysoPE(0:0/16:1(9Z)),C21H42NO7P,451.269889,53480923,
450.2606136,PE(16:1(9Z)/0:0),C21H42NO7P,451.269892,90657370,
450.2606136,PC(O-11:1(10E)/2:0),C21H42NO7P,451.269892,24779371,
451.1717015,Galí_Œ_1-3GlcNAcí_Œ_-Sp,C16H28N4O11,452.1754578,,
451.1717015,Galí_Œ_1-4GlcNAcí_Œ_-Sp,C16H28N4O11,452.175461,,
451.3556248,"2',3'-Dihydro-phytomenadione",C31H48O2,452.3654308,152059,
451.3556248,phyllohydroquinone,C31H48O2,452.365431,5280585,C03313
452.2778976,"Cytosine, 1-beta-D-arabinofuranosyl-N(sup 4)-myristoyl-",C23H39N3O6,453.283886,,
452.2778976,"N,N,N-Triethylhexadecan-1-aminium iodide",C22H48IN,453.2831485,,
452.2778976,Sambutoxin,C28H39NO4,453.2879087,,
452.2778976,Glycerophospho-N-Palmitoyl Ethanolamine,C21H44NO7P,453.2855393,,
452.2778976,PC(13:0/0:0)[U],C21H44NO7P,453.2855393,,
452.2778976,LysoPE(0:0/16:0),C21H44NO7P,453.285539,90657394,
452.2778976,PE(16:0/0:0),C21H44NO7P,453.285542,58177710,
452.2778976,PC(13:0/0:0),C21H44NO7P,453.285542,24779450,
457.2160611,"ethyl 4-[[2-[(2,2-diphenylacetyl)amino]-3-methylbutanoyl]amino]benzoate",C28H30N2O4,458.2205574,,
457.2362581,"N-(2-{[(2H-1,3-Benzodioxol-5-yl)methyl][(5-methylfuran-2-yl)methyl]amino}-2-oxoethyl)-N-(2-methoxyethyl)hexanamide",C25H34N2O6,458.2416868,,
457.2362581,1-arachidonoyl-2-hydroxy-sn-glycero-3-phosphate,C23H39O7P,458.2433401,,
457.2362581,Sophoranochromene,C30H34O4,458.245711,42607818,
457.2362581,3'-Prenylrubranine,C30H34O4,458.245711,42607682,
457.2362581,Sophoradochromene,C30H34O4,458.245711,5321394,
457.2362581,"[(1R)-1-(hydroxymethyl)-2-phosphonooxy-ethyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate",C23H39O7P,458.24334,53481444,
457.2362581,"PA(20:4(5Z,8Z,11Z,14Z)/0:0)",C23H39O7P,458.243343,42607498,
459.2026589,benzyl N-[1-[(1-hydrazinyl-1-oxo-3-phenylpropan-2-yl)amino]-1-oxo-3-phenylpropan-2-yl]carbamate,C26H28N4O4,460.2110554,,
459.2026589,Methylenebis(aspidinol),C25H32O8,460.209718,,
459.2026589,"2-cyano-3-[9-methyl-2-(4-methylphenoxy)-4-oxopyrido[1,2-a]pyrimidin-3-yl]-N-(3-propan-2-yloxypropyl)prop-2-enamide",C26H28N4O4,460.2110554,,
459.2026589,Albaspidin BB,C25H32O8,460.2097,,C20206
459.2026589,"17,21-Dihydroxypregn-4-ene-3,11,20-trione 21-(hydrogensuccinate)",C25H32O8,460.2097,11954172,C15429
459.2026589,alpha-Kosin,C25H32O8,460.2097,160529,C10704
459.2026589,Aspidin,C25H32O8,460.2097,,C10672
459.2730666,Lucidenic acid N,C27H40O6,460.282489,5319084,
459.2730666,"2,3-Secoporrigenin",C27H40O6,460.282489,,
459.2730666,Hydrocortisone caproate,C27H40O6,460.282491,107423,C13422
462.1771184,Etodolac glucuronide,C23H29NO9,463.184234,,
462.1771184,Ritodrine glucuronide 2,C23H29NO9,463.184234,,
462.1771184,Ritodrine glucuronide,C23H29NO9,463.184234,,
463.3067697,Ponasterone A,C27H44O6,464.3137891,,
463.3067697,alpha-Ecdysone,C27H44O6,464.3137891,,
463.3067697,ecdysone,C27H44O6,464.3137891,,
463.3067697,"3í_Œ±,6í_Œ±,7í_Œ±,12í_Œ±-Tetrahydroxy-5í_Œ_-cholest-24-en-26-oic acid",C27H44O6,464.313761,,
463.3067697,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-23E-cholestan-27-oic acid",C27H44O6,464.313791,52931536,
463.3067697,"3alpha,6alpha,7alpha,12alpha-Tetrahydroxy-5beta-cholest-24-en-26-oic acid",C27H44O6,464.313791,5284281,
463.3067697,Convallagenin  B,C27H44O6,464.313791,12303876,
463.3067697,Alliogenin;Neoallilogenin,C27H44O6,464.313791,14656689;52931440,;
463.3067697,Ecdysone;22-iso-ecdysone;3-Epiecdysone,C27H44O6,464.313791,19212;56940692;23724769,C00477;;C16496
463.3067697,ponasterone A,C27H44O6,464.313791,115127,C08835
464.1560643,Trelanserin,C24H24FN5O2S,465.1634742,,
464.1560643,Ethyl 2-(benzoyl(4-ethoxy-4-oxobutyl)amino)-4-phenyl-3-thiophenecarboxylate,C26H27NO5S,465.160994,,
464.1560643,"3-(4-chlorophenyl)-1-[[4-(4-ethylpiperazine-1-carbonyl)-1,3-thiazol-2-yl]methyl]-1-(2-methoxyethyl)urea",C21H28ClN5O3S,465.1601384,,
464.3017263,"N-[4-(Morpholin-4-yl)-2-[2-(morpholin-4-yl)ethyl]-2-(naphthalen-1-yl)butyl]-4,5-dihydro-1H-imidazol-2-amine",C27H39N5O2,465.3103755,,
464.3017263,Glycocholic acid,C26H43NO6,465.3090381,,
464.3017263,Sodium glycocholate,C26H43NO6,465.3090381,755,
464.3017263,"Glycocholic Acid;3a,7b,12a-Trihydroxyoxocholanyl-Glycine",C26H43NO6,465.309039,10140;44263376,C01921;
464.316706,PE(P-18:0/0:0),C23H48NO6P,465.321927,42607470,
464.316706,PE(O-18:1(9Z)/0:0),C23H48NO6P,465.321927,42607468,
464.316706,PC(P-15:0/0:0),C23H48NO6P,465.321927,24779524,
467.3672445,N-[8-(adamantane-1-carbonylamino)octyl]adamantane-1-carboxamide,C30H48N2O2,468.3715788,,
467.3672445,"N,N'-(2,5-Dimethylhexane-2,5-diyl)di(tricyclo[3.3.1.1~3,7~]decane-1-carboxamide)",C30H48N2O2,468.3715788,,
474.26,"LysoPE(18:3(9Z,12Z,15Z)/0:0)",C23H42NO7P,475.2698892,,
474.26,"LysoPE(18:3(6Z,9Z,12Z)/0:0)",C23H42NO7P,475.2698892,,
474.26,"LysoPE(0:0/18:3(9Z,12Z,15Z))",C23H42NO7P,475.269889,53480928,
474.26,"LysoPE(0:0/18:3(6Z,9Z,12Z))",C23H42NO7P,475.269889,53480927,
474.26,"PE(18:3(9Z,12Z,15Z)/0:0)",C23H42NO7P,475.269892,90658600,
474.26,"PE(18:3(6Z,9Z,12Z)/0:0)",C23H42NO7P,475.269892,52925136,
474.3655201,2-tetracosanamidoethanesulfonic acid,C26H53NO4S,475.369531,,
